,communityName,id,lat,lng
152,南海里,153,39.09110259843554,117.2080927529767
153,鑫洋园,154,39.09110259843554,117.2080927529767
154,万科城市之光,155,39.09110259843554,117.2080927529767
155,宝境栖园,156,39.09110259843554,117.2080927529767
156,泰达时代,157,39.09110259843554,117.2080927529767
157,环秀中里,158,39.09110259843554,117.2080927529767
158,融创融园,159,39.09110259843554,117.2080927529767
159,天津海航城,160,39.09110259843554,117.2080927529767
160,雅园,161,39.09110259843554,117.2080927529767
161,正大别墅,162,39.09110259843554,117.2080927529767
162,宝坻金辉城中央云著,163,39.09110259843554,117.2080927529767
163,福波园,164,39.09110259843554,117.2080927529767
164,京海公寓,165,39.09110259843554,117.2080927529767
165,远洋琨庭春华园,166,39.09110259843554,117.2080927529767
166,晶品轩,167,39.09110259843554,117.2080927529767
167,新都大厦,168,39.09110259843554,117.2080927529767
168,府湖里,169,39.09110259843554,117.2080927529767
169,富力又一城合力园,170,39.09110259843554,117.2080927529767
170,阳光新园,171,39.09110259843554,117.2080927529767
171,弘景苑,172,39.09110259843554,117.2080927529767
172,沁园,173,39.09110259843554,117.2080927529767
173,禹洲御湖郡,174,39.09110259843554,117.2080927529767
174,香榭里,175,39.09110259843554,117.2080927529767
175,和苑全和园,176,39.09110259843554,117.2080927529767
176,天津海航城,177,39.09110259843554,117.2080927529767
177,中山东里,178,39.09110259843554,117.2080927529767
178,昌海里,179,39.09110259843554,117.2080927529767
179,经纬城市绿洲华清家园,180,39.09110259843554,117.2080927529767
180,天津富力新城,181,39.09110259843554,117.2080927529767
181,富力津门湖云舒花园,182,39.09110259843554,117.2080927529767
182,新雅居,183,39.09110259843554,117.2080927529767
183,中嘉花园秋水苑,184,39.09110259843554,117.2080927529767
184,滨海智谛山,185,39.09110259843554,117.2080927529767
185,正荣润璟湾,186,39.09110259843554,117.2080927529767
186,云锦蓝庭,187,39.09110259843554,117.2080927529767
187,方正龙天园,188,39.09110259843554,117.2080927529767
188,康隆苑,189,39.09110259843554,117.2080927529767
189,贝肯山金栗园,190,39.09110259843554,117.2080927529767
190,富宜里,191,39.09110259843554,117.2080927529767
191,世茂璀璨公园,192,39.09110259843554,117.2080927529767
192,同发里(和平区),193,39.09110259843554,117.2080927529767
193,华亭国际,194,39.09110259843554,117.2080927529767
194,福合园（中核海润府二期）,195,39.09110259843554,117.2080927529767
195,九江里,196,39.09110259843554,117.2080927529767
196,滨雅花园（远洋城8期）,197,39.09110259843554,117.2080927529767
197,静湖花园南区,198,39.09110259843554,117.2080927529767
198,西关北里,199,39.09110259843554,117.2080927529767
199,弘景苑,200,39.09110259843554,117.2080927529767
200,同安新里,201,39.09110259843554,117.2080927529767
201,东惠家园,202,39.09110259843554,117.2080927529767
202,天成铂悦,203,39.09110259843554,117.2080927529767
203,恒大金碧天下,204,39.09110259843554,117.2080927529767
204,弘景苑,205,39.09110259843554,117.2080927529767
205,幸福北里,206,39.09110259843554,117.2080927529767
206,卫安中里,207,39.09110259843554,117.2080927529767
207,富邦花园,208,39.09110259843554,117.2080927529767
208,联发第五街,209,39.09110259843554,117.2080927529767
209,远洋万和城,210,39.09110259843554,117.2080927529767
210,贝肯山斯茹园,211,39.09110259843554,117.2080927529767
211,美景园,212,39.09110259843554,117.2080927529767
212,泰丰家园,213,39.09110259843554,117.2080927529767
213,银杏公寓,214,39.09110259843554,117.2080927529767
214,天鹅湖1号,215,39.09110259843554,117.2080927529767
215,天鸿大厦,216,39.09110259843554,117.2080927529767
216,万科东海岸,217,39.09110259843554,117.2080927529767
217,华远波士顿上东轩,218,39.09110259843554,117.2080927529767
218,滨海新城,219,39.09110259843554,117.2080927529767
219,泰达时代,220,39.09110259843554,117.2080927529767
220,桐景园,221,39.09110259843554,117.2080927529767
221,鸿坤山语,222,39.09110259843554,117.2080927529767
222,天嘉湖花园,223,39.09110259843554,117.2080927529767
223,恒大金碧天下,224,39.09110259843554,117.2080927529767
224,林苑西里,225,39.09110259843554,117.2080927529767
225,中海国际公园城镜湖苑,226,39.09110259843554,117.2080927529767
226,南益名士华庭四期(海棠苑),227,39.09110259843554,117.2080927529767
227,万科金域蓝湾,228,39.09110259843554,117.2080927529767
228,通达新苑,229,39.09110259843554,117.2080927529767
229,万科金域蓝湾,230,39.09110259843554,117.2080927529767
230,九和府,231,39.09110259843554,117.2080927529767
231,瑞晨家园,232,39.09110259843554,117.2080927529767
232,瑞光里,233,39.09110259843554,117.2080927529767
233,晓镇家园,234,39.09110259843554,117.2080927529767
234,云江新苑,235,39.09110259843554,117.2080927529767
235,华城领秀睦华里,236,39.09110259843554,117.2080927529767
236,鸿坤原乡郡,237,39.09110259843554,117.2080927529767
237,卫津南路112号,238,39.09110259843554,117.2080927529767
238,河东融科瀚棠,239,39.09110259843554,117.2080927529767
239,天津海航城,240,39.09110259843554,117.2080927529767
240,朗月轩,241,39.09110259843554,117.2080927529767
241,海颂园,242,39.09110259843554,117.2080927529767
242,河怡花园,243,39.09110259843554,117.2080927529767
243,泊湖林奇郡,244,39.09110259843554,117.2080927529767
244,首创城,245,39.09110259843554,117.2080927529767
245,富泰兴园,246,39.09110259843554,117.2080927529767
246,垣焕里,247,39.09110259843554,117.2080927529767
247,宝翠花都探景园,248,39.09110259843554,117.2080927529767
248,恒大绿洲馨园,249,39.09110259843554,117.2080927529767
249,红山里,250,39.09110259843554,117.2080927529767
250,吾悦华府,251,39.09110259843554,117.2080927529767
251,米兰阳光花园,252,39.09110259843554,117.2080927529767
252,荣翠园,253,39.09110259843554,117.2080927529767
253,秋实园,254,39.09110259843554,117.2080927529767
254,川江里,255,39.09110259843554,117.2080927529767
255,宜禾美嘉园,256,39.09110259843554,117.2080927529767
256,金泰丽舍,257,39.09110259843554,117.2080927529767
257,佳园南里,258,39.09110259843554,117.2080927529767
258,月荣轩,259,39.09110259843554,117.2080927529767
259,凯旋家园,260,39.09110259843554,117.2080927529767
260,骊山里,261,39.09110259843554,117.2080927529767
261,融创御澜,262,39.09110259843554,117.2080927529767
262,泰达MSD佰席,263,39.09110259843554,117.2080927529767
263,贝肯山斯茹园,264,39.09110259843554,117.2080927529767
264,中嘉花园秀水苑,265,39.09110259843554,117.2080927529767
265,一品家园,266,39.09110259843554,117.2080927529767
266,中盈小区,267,39.09110259843554,117.2080927529767
267,泽丰名苑,268,39.09110259843554,117.2080927529767
268,康馨花园,269,39.09110259843554,117.2080927529767
269,桐景园,270,39.09110259843554,117.2080927529767
270,兴河里,271,39.09110259843554,117.2080927529767
271,万隆花园,272,39.09110259843554,117.2080927529767
272,桐景园,273,39.09110259843554,117.2080927529767
273,恒大金碧天下香麓苑,274,39.09110259843554,117.2080927529767
274,朗月轩,275,39.09110259843554,117.2080927529767
275,象博豪庭,276,39.09110259843554,117.2080927529767
276,鼎泰园,277,39.09110259843554,117.2080927529767
277,旭辉燕南园,278,39.09110259843554,117.2080927529767
278,华润中央公园,279,39.09110259843554,117.2080927529767
279,华泰里,280,39.09110259843554,117.2080927529767
280,天津海航城,281,39.09110259843554,117.2080927529767
281,碧桂园滨海城,282,39.09110259843554,117.2080927529767
282,奥林匹克花园枫叶苑,283,39.09110259843554,117.2080927529767
283,贝肯山香柏园,284,39.09110259843554,117.2080927529767
284,津泊湾,285,39.09110259843554,117.2080927529767
285,盛世郦园,286,39.09110259843554,117.2080927529767
286,万东花园,287,39.09110259843554,117.2080927529767
287,四季风情（贻港新城）,288,39.09110259843554,117.2080927529767
288,联发第五街,289,39.09110259843554,117.2080927529767
289,津淄东里,290,39.09110259843554,117.2080927529767
290,新世纪城,291,39.09110259843554,117.2080927529767
291,社会山北苑,292,39.09110259843554,117.2080927529767
292,蓬仁园,293,39.09110259843554,117.2080927529767
293,屏花里,294,39.09110259843554,117.2080927529767
294,弘景苑,295,39.09110259843554,117.2080927529767
295,红磡领世郡普泰花园,296,39.09110259843554,117.2080927529767
296,贻欣园,297,39.09110259843554,117.2080927529767
297,汇泉园,298,39.09110259843554,117.2080927529767
298,裕阳花园,299,39.09110259843554,117.2080927529767
299,泰丰家园,300,39.09110259843554,117.2080927529767
300,朝阳里,301,39.09110259843554,117.2080927529767
301,津滨藏锦,302,39.09110259843554,117.2080927529767
302,振业铂雅轩,303,39.09110259843554,117.2080927529767
303,天津海航城,304,39.09110259843554,117.2080927529767
304,怡宁公寓,305,39.09110259843554,117.2080927529767
305,芳水河畔家园,306,39.09110259843554,117.2080927529767
306,鸿坤理想城,307,39.09110259843554,117.2080927529767
307,国风星苑一期,308,39.09110259843554,117.2080927529767
308,万海华府北苑,309,39.09110259843554,117.2080927529767
309,莹华里,310,39.09110259843554,117.2080927529767
310,盘谷卫城南区,311,39.09110259843554,117.2080927529767
311,莹华里,312,39.09110259843554,117.2080927529767
312,和睦西里,313,39.09110259843554,117.2080927529767
313,路劲领山,314,39.09110259843554,117.2080927529767
314,泰丰家园二期,315,39.09110259843554,117.2080927529767
315,朗月轩,316,39.09110259843554,117.2080927529767
316,万通华府A区,317,39.09110259843554,117.2080927529767
317,跃进里(塘沽区),318,39.09110259843554,117.2080927529767
318,红磡领世郡普泰花园,319,39.09110259843554,117.2080927529767
319,观澜雅苑,320,39.09110259843554,117.2080927529767
320,松江高尔夫小镇,321,39.09110259843554,117.2080927529767
321,台儿庄路（和平区）,322,39.09110259843554,117.2080927529767
322,滨海新城,323,39.09110259843554,117.2080927529767
323,六和茗著,324,39.09110259843554,117.2080927529767
324,海尔格林小镇,325,39.09110259843554,117.2080927529767
325,天津海航城,326,39.09110259843554,117.2080927529767
326,碧春园,327,39.09110259843554,117.2080927529767
327,中加生态示范区班芙小镇,328,39.09110259843554,117.2080927529767
328,贻成园西区,329,39.09110259843554,117.2080927529767
329,森泰小区,330,39.09110259843554,117.2080927529767
330,灵秀丽苑,331,39.09110259843554,117.2080927529767
331,华富家园南区,332,39.09110259843554,117.2080927529767
332,汇恒园,333,39.09110259843554,117.2080927529767
333,花语轩,334,39.09110259843554,117.2080927529767
334,嘉泰花园,335,39.09110259843554,117.2080927529767
335,华润橡树湾仰润轩,336,39.09110259843554,117.2080927529767
336,佳和雅庭,337,39.09110259843554,117.2080927529767
337,广泰园,338,39.09110259843554,117.2080927529767
338,奥林匹克花园橄榄苑,339,39.09110259843554,117.2080927529767
339,新尚园,340,39.09110259843554,117.2080927529767
340,万科金域蓝湾,341,39.09110259843554,117.2080927529767
341,滨旅景熙,342,39.09110259843554,117.2080927529767
342,陶然庭苑,343,39.09110259843554,117.2080927529767
343,傲景苑,344,39.09110259843554,117.2080927529767
344,天津富力新城,345,39.09110259843554,117.2080927529767
345,盛源公寓,346,39.09110259843554,117.2080927529767
346,隆达新苑,347,39.09110259843554,117.2080927529767
347,御景园邸,348,39.09110259843554,117.2080927529767
348,友谊里,349,39.09110259843554,117.2080927529767
349,文华巷,350,39.09110259843554,117.2080927529767
350,中建壹方九里（二期）,351,39.09110259843554,117.2080927529767
351,振业铂雅轩,352,39.09110259843554,117.2080927529767
352,首创城,353,39.09110259843554,117.2080927529767
353,开江南里,354,39.09110259843554,117.2080927529767
354,福松源庄,355,39.09110259843554,117.2080927529767
355,卫安北里,356,39.09110259843554,117.2080927529767
356,小镇西西里瑞民里,357,39.09110259843554,117.2080927529767
357,谊景村,358,39.09110259843554,117.2080927529767
358,云锦蓝庭,359,39.09110259843554,117.2080927529767
359,首创大河宸章,360,39.09110259843554,117.2080927529767
360,香江健康小镇棕榈园,361,39.09110259843554,117.2080927529767
361,诚基经贸中心,362,39.09110259843554,117.2080927529767
362,远洋简宫秋韵园,363,39.09110259843554,117.2080927529767
363,卫华里,364,39.09110259843554,117.2080927529767
364,绿景家園,365,39.09110259843554,117.2080927529767
365,滨雅花园（远洋城8期）,366,39.09110259843554,117.2080927529767
366,艺术家园,367,39.09110259843554,117.2080927529767
367,环湖东里,368,39.09110259843554,117.2080927529767
368,泰达时代,369,39.09110259843554,117.2080927529767
369,景瑞花园,370,39.09110259843554,117.2080927529767
370,招商雍景湾,371,39.09110259843554,117.2080927529767
371,棕榈名邸,372,39.09110259843554,117.2080927529767
372,中保住宅楼,373,39.09110259843554,117.2080927529767
373,中保住宅楼,374,39.09110259843554,117.2080927529767
374,天房美域豪庭,375,39.09110259843554,117.2080927529767
375,天成东轩,376,39.09110259843554,117.2080927529767
376,福泰温泉公寓,377,39.09110259843554,117.2080927529767
377,康华里,378,39.09110259843554,117.2080927529767
378,迎水东里,379,39.09110259843554,117.2080927529767
379,远洋琨庭春华园,380,39.09110259843554,117.2080927529767
380,泰达国际公寓,381,39.09110259843554,117.2080927529767
381,天津海航城,382,39.09110259843554,117.2080927529767
382,华纳豪园1期,383,39.09110259843554,117.2080927529767
383,天津海航城,384,39.09110259843554,117.2080927529767
384,云台花园,385,39.09110259843554,117.2080927529767
385,贝肯山菩提园,386,39.09110259843554,117.2080927529767
386,天津海航城,387,39.09110259843554,117.2080927529767
387,世纪祥和家园(塘沽区),388,39.09110259843554,117.2080927529767
388,天津海航城,389,39.09110259843554,117.2080927529767
389,堤中里,390,39.09110259843554,117.2080927529767
390,世茂鲲贝园,391,39.09110259843554,117.2080927529767
391,联发熙园,392,39.09110259843554,117.2080927529767
392,环秀西里,393,39.09110259843554,117.2080927529767
393,恒大金碧天下,394,39.09110259843554,117.2080927529767
394,泰丰家园二期,395,39.09110259843554,117.2080927529767
395,港建里,396,39.09110259843554,117.2080927529767
396,中昂安纳西小镇,397,39.09110259843554,117.2080927529767
397,晓镇家园,398,39.09110259843554,117.2080927529767
398,天津碧桂园星河Park,399,39.09110259843554,117.2080927529767
399,盛和家园,400,39.09110259843554,117.2080927529767
400,翠湖新村,401,39.09110259843554,117.2080927529767
401,天华里,402,39.09110259843554,117.2080927529767
402,鸿泰公寓,403,39.09110259843554,117.2080927529767
403,红树湾花园,404,39.09110259843554,117.2080927529767
404,嘉德园,405,39.09110259843554,117.2080927529767
405,联发第五街,406,39.09110259843554,117.2080927529767
406,金地长湖湾,407,39.09110259843554,117.2080927529767
407,恬园别墅,408,39.09110259843554,117.2080927529767
408,经纬城市绿洲武清,409,39.09110259843554,117.2080927529767
409,宝龙南苑,410,39.09110259843554,117.2080927529767
410,迎水南里,411,39.09110259843554,117.2080927529767
411,联发第五街,412,39.09110259843554,117.2080927529767
412,盘谷卫城南区,413,39.09110259843554,117.2080927529767
413,保利尚林苑,414,39.09110259843554,117.2080927529767
414,朗月轩,415,39.09110259843554,117.2080927529767
415,泰丰家园二期,416,39.09110259843554,117.2080927529767
416,泰达时代,417,39.09110259843554,117.2080927529767
417,海望园,418,39.09110259843554,117.2080927529767
418,紫金南里,419,39.09110259843554,117.2080927529767
419,振业铂雅轩,420,39.09110259843554,117.2080927529767
420,天馨家園,421,39.09110259843554,117.2080927529767
421,沧浪东里,422,39.09110259843554,117.2080927529767
422,贻欣园,423,39.09110259843554,117.2080927529767
423,明珠园,424,39.09110259843554,117.2080927529767
424,岳园小区,425,39.09110259843554,117.2080927529767
425,恂园南里,426,39.09110259843554,117.2080927529767
426,广厦富城,427,39.09110259843554,117.2080927529767
427,朗月轩,428,39.09110259843554,117.2080927529767
428,傲景苑,429,39.09110259843554,117.2080927529767
429,新城家园,430,39.09110259843554,117.2080927529767
430,凤园里,431,39.09110259843554,117.2080927529767
431,香江健康小镇丁香湾,432,39.09110259843554,117.2080927529767
432,家贤里,433,39.09110259843554,117.2080927529767
433,泰达时代,434,39.09110259843554,117.2080927529767
434,远洋心里,435,39.09110259843554,117.2080927529767
435,融科瀚棠丰合园,436,39.09110259843554,117.2080927529767
436,绿城桃李春风,437,39.09110259843554,117.2080927529767
437,诚基经贸中心,438,39.09110259843554,117.2080927529767
438,融泰城,439,39.09110259843554,117.2080927529767
439,长达公寓,440,39.09110259843554,117.2080927529767
440,月荣轩,441,39.09110259843554,117.2080927529767
441,沁园,442,39.09110259843554,117.2080927529767
442,鸿泰公寓,443,39.09110259843554,117.2080927529767
443,华城景苑盛和嘉园,444,39.09110259843554,117.2080927529767
444,阳光新园,445,39.09110259843554,117.2080927529767
445,荣鑫园,446,39.09110259843554,117.2080927529767
446,安田心屿,447,39.09110259843554,117.2080927529767
447,首创珐瑯墅昆芳苑,448,39.09110259843554,117.2080927529767
448,瑞德里,449,39.09110259843554,117.2080927529767
449,泰达时代,450,39.09110259843554,117.2080927529767
450,华亭国际,451,39.09110259843554,117.2080927529767
451,淮兴园,452,39.09110259843554,117.2080927529767
452,时代花园(蓟州),453,39.09110259843554,117.2080927529767
453,星缘轩,454,39.09110259843554,117.2080927529767
454,玉容花园,455,39.09110259843554,117.2080927529767
455,河南路,456,39.09110259843554,117.2080927529767
456,福园,457,39.09110259843554,117.2080927529767
457,泰达时代,458,39.09110259843554,117.2080927529767
458,尊品庭苑,459,39.09110259843554,117.2080927529767
459,凯旋苑,460,39.09110259843554,117.2080927529767
460,社会山南苑,461,39.09110259843554,117.2080927529767
461,雅都天元居东区,462,39.09110259843554,117.2080927529767
462,天津富力新城,463,39.09110259843554,117.2080927529767
463,长寿公寓,464,39.09110259843554,117.2080927529767
464,民盛里,465,39.09110259843554,117.2080927529767
465,联发第五街,466,39.09110259843554,117.2080927529767
466,盘古艺城西区,467,39.09110259843554,117.2080927529767
467,贝肯山香柏园,468,39.09110259843554,117.2080927529767
468,福明里,469,39.09110259843554,117.2080927529767
469,米兰阳光花园,470,39.09110259843554,117.2080927529767
470,海望园,471,39.09110259843554,117.2080927529767
471,春和仁居,472,39.09110259843554,117.2080927529767
472,天津海航城,473,39.09110259843554,117.2080927529767
473,天津海航城,474,39.09110259843554,117.2080927529767
474,芳林泰达园,475,39.09110259843554,117.2080927529767
475,文昌嘉园,476,39.09110259843554,117.2080927529767
476,贝肯山斯茹园,477,39.09110259843554,117.2080927529767
477,富龙湾家园,478,39.09110259843554,117.2080927529767
478,昌海公寓,479,39.09110259843554,117.2080927529767
479,安辛庄,480,39.09110259843554,117.2080927529767
480,烟台道(和平区),481,39.09110259843554,117.2080927529767
481,朗月轩,482,39.09110259843554,117.2080927529767
482,金益园,483,39.09110259843554,117.2080927529767
483,桐景园,484,39.09110259843554,117.2080927529767
484,傲景苑,485,39.09110259843554,117.2080927529767
485,天成东轩,486,39.09110259843554,117.2080927529767
486,崇仁里,487,39.09110259843554,117.2080927529767
487,爱丽家园西区,488,39.09110259843554,117.2080927529767
488,东方名居,489,39.09110259843554,117.2080927529767
489,金地长湖湾,490,39.09110259843554,117.2080927529767
490,鸿泰花园别墅,491,39.09110259843554,117.2080927529767
491,金地长湖湾,492,39.09110259843554,117.2080927529767
492,泰丰家园,493,39.09110259843554,117.2080927529767
493,梧桐公社北里,494,39.09110259843554,117.2080927529767
494,鸿正绿色家园,495,39.09110259843554,117.2080927529767
495,佳欣里,496,39.09110259843554,117.2080927529767
496,静湖花园西区,497,39.09110259843554,117.2080927529767
497,互助南里,498,39.09110259843554,117.2080927529767
498,首创康桥郡,499,39.09110259843554,117.2080927529767
499,鑫昱花园,500,39.09110259843554,117.2080927529767
500,汇泉园,501,39.09110259843554,117.2080927529767
501,尊品庭苑,502,39.09110259843554,117.2080927529767
502,泰达新天地,503,39.09110259843554,117.2080927529767
503,保利尚林苑,504,39.09110259843554,117.2080927529767
504,御景园邸,505,39.09110259843554,117.2080927529767
505,贵桥里,506,39.09110259843554,117.2080927529767
506,融创臻园,507,39.09110259843554,117.2080927529767
